url	http_status	final_url	redirect_count	canonical
	200	https://equsto.com/shop/tezgah/7754-146a5-25	1	https://equsto.com/shop/tezgah/7754-146a5-25
	200	https://equsto.com/shop/tezgah/7754-156a5-25	1	https://equsto.com/shop/tezgah/7754-156a5-25
	200	https://equsto.com/shop/tezgah/7754-166a5-25	1	https://equsto.com/shop/tezgah/7754-166a5-25
	200	https://equsto.com/shop/tezgah/7754-166e5-25	1	https://equsto.com/shop/tezgah/7754-166e5-25
	200	https://equsto.com/shop/tezgah/7754-186e5-25	1	https://equsto.com/shop/tezgah/7754-186e5-25
	200	https://equsto.com/shop/tezgah/7754-196e5-25	1	https://equsto.com/shop/tezgah/7754-196e5-25
	200	https://equsto.com/shop/tezgah/7754-157b5-25	1	https://equsto.com/shop/tezgah/7754-157b5-25
	200	https://equsto.com/shop/tezgah/7754-167b5-25	1	https://equsto.com/shop/tezgah/7754-167b5-25
	200	https://equsto.com/shop/tezgah/7754-167c5-25	1	https://equsto.com/shop/tezgah/7754-167c5-25
	200	https://equsto.com/shop/tezgah/7754-187c5-25	1	https://equsto.com/shop/tezgah/7754-187c5-25
	200	https://equsto.com/shop/tezgah/7754-197c5-25	1	https://equsto.com/shop/tezgah/7754-197c5-25
	200	https://equsto.com/shop/tezgah/7754-197d5-25	1	https://equsto.com/shop/tezgah/7754-197d5-25
	200	https://equsto.com/shop/tezgah/7754-207c5-25	1	https://equsto.com/shop/tezgah/7754-207c5-25
	200	https://equsto.com/shop/tezgah/7754-217d5-25	1	https://equsto.com/shop/tezgah/7754-217d5-25
	200	https://equsto.com/shop/tezgah/7758-146a8-21	1	https://equsto.com/shop/tezgah/7758-146a8-21
	200	https://equsto.com/shop/tezgah/7758-156a8-21	1	https://equsto.com/shop/tezgah/7758-156a8-21
	200	https://equsto.com/shop/tezgah/7758-166a8-21	1	https://equsto.com/shop/tezgah/7758-166a8-21
	200	https://equsto.com/shop/tezgah/7758-166e8-21	1	https://equsto.com/shop/tezgah/7758-166e8-21
	200	https://equsto.com/shop/tezgah/7758-186e8-21	1	https://equsto.com/shop/tezgah/7758-186e8-21
	200	https://equsto.com/shop/tezgah/7758-196e8-21	1	https://equsto.com/shop/tezgah/7758-196e8-21
	200	https://equsto.com/shop/tezgah/7758-157b8-21	1	https://equsto.com/shop/tezgah/7758-157b8-21
	200	https://equsto.com/shop/tezgah/7758-167b8-21	1	https://equsto.com/shop/tezgah/7758-167b8-21
	200	https://equsto.com/shop/tezgah/7758-167c8-21	1	https://equsto.com/shop/tezgah/7758-167c8-21
	200	https://equsto.com/shop/tezgah/7758-187c8-21	1	https://equsto.com/shop/tezgah/7758-187c8-21
	200	https://equsto.com/shop/tezgah/7758-197c8-21	1	https://equsto.com/shop/tezgah/7758-197c8-21
	200	https://equsto.com/shop/tezgah/7758-197d8-21	1	https://equsto.com/shop/tezgah/7758-197d8-21
	200	https://equsto.com/shop/tezgah/7758-207c8-21	1	https://equsto.com/shop/tezgah/7758-207c8-21
	200	https://equsto.com/shop/tezgah/7758-217d8-21	1	https://equsto.com/shop/tezgah/7758-217d8-21
	200	https://equsto.com/shop/tezgah/7758-146a8-25	1	https://equsto.com/shop/tezgah/7758-146a8-25
	200	https://equsto.com/shop/tezgah/7758-156a8-25	1	https://equsto.com/shop/tezgah/7758-156a8-25
	200	https://equsto.com/shop/tezgah/7758-166a8-25	1	https://equsto.com/shop/tezgah/7758-166a8-25
	200	https://equsto.com/shop/tezgah/7758-166e8-25	1	https://equsto.com/shop/tezgah/7758-166e8-25
	200	https://equsto.com/shop/tezgah/7758-186e8-25	1	https://equsto.com/shop/tezgah/7758-186e8-25
	200	https://equsto.com/shop/tezgah/7758-196e8-25	1	https://equsto.com/shop/tezgah/7758-196e8-25
	200	https://equsto.com/shop/tezgah/7758-157b8-25	1	https://equsto.com/shop/tezgah/7758-157b8-25
	200	https://equsto.com/shop/tezgah/7758-167b8-25	1	https://equsto.com/shop/tezgah/7758-167b8-25
	200	https://equsto.com/shop/tezgah/7758-167c8-25	1	https://equsto.com/shop/tezgah/7758-167c8-25
	200	https://equsto.com/shop/tezgah/7758-187c8-25	1	https://equsto.com/shop/tezgah/7758-187c8-25
	200	https://equsto.com/shop/tezgah/7758-197c8-25	1	https://equsto.com/shop/tezgah/7758-197c8-25
	200	https://equsto.com/shop/tezgah/7758-197d8-25	1	https://equsto.com/shop/tezgah/7758-197d8-25
	200	https://equsto.com/shop/tezgah/7758-207c8-25	1	https://equsto.com/shop/tezgah/7758-207c8-25
	200	https://equsto.com/shop/tezgah/7758-217d8-25	1	https://equsto.com/shop/tezgah/7758-217d8-25
	200	https://equsto.com/shop/tezgah/7754-146a8-21	1	https://equsto.com/shop/tezgah/7754-146a8-21
	200	https://equsto.com/shop/tezgah/7754-156a8-21	1	https://equsto.com/shop/tezgah/7754-156a8-21
	200	https://equsto.com/shop/tezgah/7754-166a8-21	1	https://equsto.com/shop/tezgah/7754-166a8-21
	200	https://equsto.com/shop/tezgah/7754-166e8-21	1	https://equsto.com/shop/tezgah/7754-166e8-21
	200	https://equsto.com/shop/tezgah/7754-186e8-21	1	https://equsto.com/shop/tezgah/7754-186e8-21
	200	https://equsto.com/shop/tezgah/7754-196e8-21	1	https://equsto.com/shop/tezgah/7754-196e8-21
	200	https://equsto.com/shop/tezgah/7754-157b8-21	1	https://equsto.com/shop/tezgah/7754-157b8-21
	200	https://equsto.com/shop/tezgah/7754-167b8-21	1	https://equsto.com/shop/tezgah/7754-167b8-21
	200	https://equsto.com/shop/tezgah/7754-167c8-21	1	https://equsto.com/shop/tezgah/7754-167c8-21
	200	https://equsto.com/shop/tezgah/7754-187c8-21	1	https://equsto.com/shop/tezgah/7754-187c8-21
