plan_bucket	decision	gsc_reason	why	action	confidence	lang	kind	dept	slug	target	was_login	product_hit	url	last_crawl
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	7960-11829-7o3	/en/shop/yikama/7960-11829-7o3	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/7960-11829-7o3	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	set-ustu-mutfak	m079-2e	/en/shop/set-ustu-mutfak/m079-2e	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/set-ustu-mutfak/m079-2e	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-fulya-hf-fg-sky-eq13		True	False	https://equsto.com/en/login?mode=register&next=/en/shop/market-reyonlari/eq-fulya-hf-fg-sky-eq13	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	icecek	118-srb20	/en/shop/icecek/118-srb20	True	True	https://equsto.com/en/login.html?next=/en/shop/icecek/118-srb20	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	eq-kptt03-09070	/en/shop/tezgah/eq-kptt03-09070	True	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/eq-kptt03-09070	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	7960-04929-5y1	/en/shop/yikama/7960-04929-5y1	True	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7960-04929-5y1	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	yikama	402202	/en/shop/yikama/402202	True	True	https://equsto.com/en/login.html?next=/en/shop/yikama/402202	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	sogutma	710068	/en/shop/sogutma/710068	True	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/710068	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	dolap	7911-19060-96	/en/shop/tezgah/7911-19060-96	True	True	https://equsto.com/en/login.html?next=/en/shop/dolap/7911-19060-96	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	sogutma	118-dp-600	/en/shop/sogutma/118-dp-600	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/sogutma/118-dp-600	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-fulya-hf-lm-eq4		True	False	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-fulya-hf-lm-eq4	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	market-reyonlari	eq-falcon-sld-eq34	/en/shop/market-reyonlari/eq-falcon-sld-eq34	True	True	https://equsto.com/en/login?next=/en/shop/market-reyonlari/eq-falcon-sld-eq34	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-fulya-hf-lm-eq24		True	False	https://equsto.com/en/login?mode=register&next=/en/shop/market-reyonlari/eq-fulya-hf-lm-eq24	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-nergis-lb-lm-eq19		True	False	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-nergis-lb-lm-eq19	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	7911-10060-00	/en/shop/tezgah/7911-10060-00	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tezgah/7911-10060-00	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	npicco88-8	/en/shop/pisirme/npicco88-8	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/npicco88-8	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	spr73-4	/en/shop/pisirme/spr73-4	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/spr73-4	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	adg-5u	/en/shop/pisirme/adg-5u	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/adg-5u	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	market-reyonlari	eq-lion-sld-eq2	/en/shop/market-reyonlari/eq-lion-sld-eq2	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/market-reyonlari/eq-lion-sld-eq2	2026-09-11
